,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307799229/,Москва,rent,flat,32,33,3,50.0,120000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,
1,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307797158/,Москва,rent,flat,2,29,3,80.0,130000,0,Очаково-Матвеевское,Аминьевское шоссе,4Дк3литБ,Аминьевская,
2,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/307793345/,Москва,rent,flat,2,29,3,80.0,130000,0,Очаково-Матвеевское,Аминьевское шоссе,4Дк3литБ,Аминьевская,
3,Lucky Realty,real_estate_agent,https://www.cian.ru/rent/flat/307781534/,Москва,rent,flat,7,33,3,51.0,130000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,
4,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307762785/,Москва,rent,flat,32,33,3,55.0,120000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,
5,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307757437/,Москва,rent,flat,22,33,3,52.0,147000,0,Очаково-Матвеевское,Очаковское шоссе,5к1.1,Аминьевская,
6,Александр Краснов,realtor,https://www.cian.ru/rent/flat/307750851/,Москва,rent,flat,15,22,3,80.0,130000,0,Очаково-Матвеевское,Веерная ,46к1,Аминьевская,
7,EuroDoma,real_estate_agent,https://www.cian.ru/rent/flat/307725027/,Москва,rent,flat,22,32,3,89.0,165000,0,Очаково-Матвеевское,Большая Очаковская ,2,Аминьевская,
8,Вера Филатова,realtor,https://www.cian.ru/rent/flat/307705760/,Москва,rent,flat,16,17,3,74.0,130000,0,Очаково-Матвеевское,Озерная ,2к2,Аминьевская,
9,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307669929/,Москва,rent,flat,23,27,3,90.0,200000,0,Очаково-Матвеевское,Аминьевское шоссе,4Дк3литА,Аминьевская,
10,Ольга Соловьева,realtor,https://www.cian.ru/rent/flat/307643991/,Москва,rent,flat,10,20,3,70.0,50000,0,Раменки, Василия Ланового,3,Аминьевская,
11,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307636933/,Москва,rent,flat,11,17,3,67.0,140000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,
12,ID 121818189,homeowner,https://www.cian.ru/rent/flat/307631434/,Москва,rent,flat,22,32,3,89.0,165000,0,Очаково-Матвеевское,Большая Очаковская ,2,Аминьевская,
13,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307567071/,Москва,rent,flat,8,22,3,90.0,250000,0,Раменки, Лобачевского,120к1,Аминьевская,
14,Руслан Кадиров,realtor,https://www.cian.ru/rent/flat/307563772/,Москва,rent,flat,2,43,3,72.0,150000,0,Раменки, Василия Ланового,1к1,Аминьевская,
15,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307562284/,Москва,rent,flat,11,33,3,85.0,180000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,
16,Руслан Кадиров,realtor,https://www.cian.ru/rent/flat/307527474/,Москва,rent,flat,7,33,3,55.0,130000,0,Очаково-Матвеевское,,1.1,Аминьевская,Матвеевский Парк ЖК
17,ID 12463606,realtor,https://www.cian.ru/rent/flat/307397868/,Москва,rent,flat,2,29,3,76.0,130000,0,Очаково-Матвеевское,Аминьевское шоссе,4Дк3литБ,Аминьевская,
18,ГОРОБМЕН,real_estate_agent,https://www.cian.ru/rent/flat/307346174/,Москва,rent,flat,1,29,3,60.4,100000,0,Очаково-Матвеевское,Аминьевское шоссе,4Дк3литБ,Аминьевская,
19,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307336950/,Москва,rent,flat,30,35,3,62.5,200000,0,Раменки,Мосфильмовская ,98к2,Аминьевская,
20,НейроДВИЖимость,real_estate_agent,https://www.cian.ru/rent/flat/307324004/,Москва,rent,flat,2,27,3,65.3,150000,0,Очаково-Матвеевское,Аминьевское шоссе,4Дк2,Аминьевская,
21,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/307301308/,Москва,rent,flat,13,42,3,79.0,170000,0,Раменки, Лобачевского,120к1,Аминьевская,
22,ID 13385229,homeowner,https://www.cian.ru/rent/flat/307277081/,Москва,rent,flat,1,9,3,70.0,80000,0,Очаково-Матвеевское,Матвеевская ,1,Аминьевская,
23,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307065808/,Москва,rent,flat,23,33,3,54.2,129900,0,Очаково-Матвеевское,Очаковское шоссе,5к4,Аминьевская,
24,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307064826/,Москва,rent,flat,22,32,3,89.0,165000,0,Очаково-Матвеевское,Большая Очаковская ,2,Аминьевская,
25,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307063607/,Москва,rent,flat,8,31,3,51.0,120000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,
26,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307062549/,Москва,rent,flat,12,29,3,60.0,130000,0,Очаково-Матвеевское,Аминьевское шоссе,4Дк3литБ,Аминьевская,
27,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/306863693/,Москва,rent,flat,22,32,3,57.0,150000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,
