,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307712618/,Москва,rent,flat,8,8,2,105.0,375000,0,Даниловский,2-й Павелецкий проезд,5С1,Тульская,
1,ID 103468037,homeowner,https://www.cian.ru/rent/flat/307712288/,Москва,rent,flat,8,8,2,100.0,375000,0,Даниловский,2-й Павелецкий проезд,5С1,Тульская,
2,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307711242/,Москва,rent,flat,4,6,2,43.0,120000,0,Даниловский, Архитектора Щусева,5к2,Тульская,
3,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307706385/,Москва,rent,flat,3,4,2,55.0,90000,0,Даниловский,Автозаводская ,23С928,Тульская,
4,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307677607/,Москва,rent,flat,3,12,2,65.0,180000,0,Даниловский,2-я Рощинская ,1,Тульская,
5,ID 182291,real_estate_agent,https://www.cian.ru/rent/flat/307664637/,Москва,rent,flat,10,24,2,50.0,140000,0,Донской,Новоданиловская набережная,8к2,Тульская,
6,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307658098/,Москва,rent,flat,2,10,2,50.0,95000,0,Даниловский,Люсиновская ,53,Тульская,
7,МИЭЛЬ,real_estate_agent,https://www.cian.ru/rent/flat/307653809/,Москва,rent,flat,7,9,2,55.0,140000,0,Даниловский,3-й Павелецкий проезд,3,Тульская,
8,Элина Плиева,realtor,https://www.cian.ru/rent/flat/307636250/,Москва,rent,flat,5,16,2,64.0,210000,0,Даниловский, Архитектора Щусева,2к3,Тульская,
9,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307609203/,Москва,rent,flat,2,11,2,56.0,85000,0,Донской,Варшавское шоссе,2,Тульская,
10,ID 31213480,homeowner,https://www.cian.ru/rent/flat/307593266/,Москва,rent,flat,13,19,2,54.0,165000,0,Даниловский, Серпуховский Вал,21к4,Тульская,
11,BOND недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307586415/,Москва,rent,flat,4,6,2,40.0,120000,0,Даниловский, Архитектора Щусева,5к2,Тульская,
12,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307585188/,Москва,rent,flat,11,12,2,42.0,140000,0,Даниловский,Холодильный переулок,4,Тульская,
13,Квартирный вопрос,real_estate_agent,https://www.cian.ru/rent/flat/307579974/,Москва,rent,flat,6,9,2,45.0,60000,0,Даниловский,3-й Павелецкий проезд,6кг,Тульская,
14,Империя недвижимости,real_estate_agent,https://www.cian.ru/rent/flat/307548470/,Москва,rent,flat,7,24,2,35.0,95000,0,Донской,Новоданиловская набережная,8к2,Тульская,
15,,,https://www.cian.ru/rent/flat/307546061/,Москва,rent,flat,2,24,2,55.0,157000,0,Донской,Новоданиловская набережная,8к2,Тульская,
16,Елена Закора,realtor,https://www.cian.ru/rent/flat/307525375/,Москва,rent,flat,4,5,2,45.0,75000,0,Даниловский,Автозаводская ,23К7,Тульская,
17,Дмитрий Шлык,realtor,https://www.cian.ru/rent/flat/307509573/,Москва,rent,flat,6,48,2,60.0,170000,0,Даниловский,Дубининская ,59А,Тульская,
18,Dream City,real_estate_agent,https://www.cian.ru/rent/flat/307495409/,Москва,rent,flat,7,14,2,42.0,126000,0,Замоскворечье, Павла Андреева,4,Тульская,
19,CENTURY 21 RnB Estate,real_estate_agent,https://www.cian.ru/rent/flat/307481822/,Москва,rent,flat,7,14,2,42.0,126000,0,Замоскворечье, Павла Андреева,4,Тульская,
20,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307474956/,Москва,rent,flat,10,48,2,42.0,135000,0,Даниловский,Дубининская ,59А,Тульская,
21,ID 52564885,homeowner,https://www.cian.ru/rent/flat/307473002/,Москва,rent,flat,10,48,2,39.1,135000,0,Даниловский,Дубининская ,59А,Тульская,
22,Любовь Черемисина,realtor,https://www.cian.ru/rent/flat/307413398/,Москва,rent,flat,2,9,2,50.0,80000,0,Даниловский,Мытная ,62,Тульская,
23,Анна Миронова,realtor,https://www.cian.ru/rent/flat/307411579/,Москва,rent,flat,8,16,2,53.0,240000,0,Даниловский, Архитектора Щусева,4к2,Тульская,
24,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307410267/,Москва,rent,flat,13,16,2,42.0,110000,0,Даниловский,Автозаводская ,23С120,Тульская,
25,ID 121850326,homeowner,https://www.cian.ru/rent/flat/307407001/,Москва,rent,flat,2,10,2,50.0,95000,0,Даниловский,Люсиновская ,53,Тульская,
26,Этажи Москва,real_estate_agent,https://www.cian.ru/rent/flat/307364049/,Москва,rent,flat,22,46,2,58.0,200000,0,Даниловский,Дубининская ,59А,Тульская,
27,На Петровке,real_estate_agent,https://www.cian.ru/rent/flat/307280676/,Москва,rent,flat,19,24,2,60.0,180000,0,Донской,Новоданиловская набережная,8к2,Тульская,
28,РИЭЛТ ХАУС,real_estate_agent,https://www.cian.ru/rent/flat/307255352/,Москва,rent,flat,13,17,2,55.0,170000,0,Даниловский, Серпуховский Вал,21к1,Тульская,
29,Century 21 Street Realty,real_estate_agent,https://www.cian.ru/rent/flat/307254538/,Москва,rent,flat,5,13,2,54.0,179999,0,Донской,4-й Верхний Михайловский проезд,1,Тульская,
30,ID 71826,realtor,https://www.cian.ru/rent/flat/307243275/,Москва,rent,flat,4,5,2,44.0,66000,0,Даниловский, Татищева,17,Тульская,
31,АКРУС-сити,real_estate_agent,https://www.cian.ru/rent/flat/307219810/,Москва,rent,flat,2,11,2,50.4,145000,0,Даниловский, Архитектора Щусева,5к1,Тульская,
32,UINVEST,real_estate_agent,https://www.cian.ru/rent/flat/307209793/,Москва,rent,flat,8,24,2,40.0,110000,0,Донской,,к2,Тульская,Новоданиловская 8 ЖК
33,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307202116/,Москва,rent,flat,2,24,2,55.0,150000,0,Донской,,к3,Тульская,Новоданиловская 8 ЖК
34,ID 110589641,homeowner,https://www.cian.ru/rent/flat/307200745/,Москва,rent,flat,9,12,2,41.8,35000,0,Даниловский, Родченко,2,Тульская,
35,ZIP Realty,real_estate_agent,https://www.cian.ru/rent/flat/307198053/,Москва,rent,flat,2,3,2,40.0,130000,0,Даниловский,Павелецкая набережная,8Б,Тульская,
36,Холдинг Профи,real_estate_agent,https://www.cian.ru/rent/flat/307185140/,Москва,rent,flat,7,24,2,52.0,189999,0,Донской,Новоданиловская набережная,8к2,Тульская,
37,ID 96951559,unknown,https://www.cian.ru/rent/flat/307155791/,Москва,rent,flat,8,16,2,43.0,140000,0,Даниловский, Архитектора Щусева,4к1,Тульская,
38,Елена Закора,realtor,https://www.cian.ru/rent/flat/307138273/,Москва,rent,flat,3,4,2,53.0,124999,0,Даниловский,Автозаводская ,23С928,Тульская,
39,Владис,real_estate_agent,https://www.cian.ru/rent/flat/307096147/,Москва,rent,flat,9,16,2,62.0,150000,0,Даниловский,Павелецкая набережная,8Б,Тульская,
