,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,AURELIA,real_estate_agent,https://www.cian.ru/rent/flat/307782966/,Москва,rent,flat,9,31,1,36.0,75000,0,Очаково-Матвеевское,,2.6,Очаково,Мичуринский Парк ЖК
1,ОРИЕНТИР,real_estate_agent,https://www.cian.ru/rent/flat/307778802/,Москва,rent,flat,4,33,1,35.0,85000,0,Очаково-Матвеевское, Малая Очаковская,4Ак1,Очаково,
2,Центр Недвижимости плюс,real_estate_agent,https://www.cian.ru/rent/flat/307749362/,Москва,rent,flat,26,33,1,37.0,90000,0,Очаково-Матвеевское, Малая Очаковская,4Ак2,Очаково,
3,Happiness in the house,real_estate_agent,https://www.cian.ru/rent/flat/307721290/,Москва,rent,flat,13,17,1,34.0,109999,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
4,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307712627/,Москва,rent,flat,26,33,1,37.0,90000,0,Очаково-Матвеевское, Малая Очаковская,4Ак2,Очаково,
5,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307700306/,Москва,rent,flat,13,17,1,34.0,110000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
6,ID 90374476,unknown,https://www.cian.ru/rent/flat/307680902/,Москва,rent,flat,7,18,1,40.0,70000,0,Очаково-Матвеевское, Наташи Ковшовой,23,Очаково,
7,ID 1723,realtor,https://www.cian.ru/rent/flat/307640269/,Москва,rent,flat,2,33,1,36.0,80000,0,Очаково-Матвеевское, Малая Очаковская,4Ак2,Очаково,
8,BDC,real_estate_agent,https://www.cian.ru/rent/flat/307639131/,Москва,rent,flat,16,34,1,33.0,69000,0,Очаково-Матвеевское, Малая Очаковская,4Ак2,Очаково,
9,ID 866911,unknown,https://www.cian.ru/rent/flat/307631498/,Москва,rent,flat,15,21,1,37.0,105000,0,Очаково-Матвеевское,Очаковское шоссе,9А,Очаково,
10,ID 88555040,unknown,https://www.cian.ru/rent/flat/307614366/,Москва,rent,flat,4,14,1,40.0,73000,0,Очаково-Матвеевское,Большая Очаковская ,28,Очаково,
11,Евгения Марковская,realtor,https://www.cian.ru/rent/flat/307577791/,Москва,rent,flat,6,30,1,32.0,100000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
12,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307574043/,Москва,rent,flat,9,25,1,33.0,58000,0,Тропарево-Никулино,Востряковское шоссе,7с3,Очаково,
13,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307542918/,Москва,rent,flat,13,17,1,34.0,117000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
14,ID 61079,realtor,https://www.cian.ru/rent/flat/307434351/,Москва,rent,flat,2,20,1,34.2,70000,0,Очаково-Матвеевское, Малая Очаковская,4Ак2,Очаково,
15,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307403682/,Москва,rent,flat,7,21,1,40.0,120000,0,Очаково-Матвеевское,Очаковское шоссе,9А,Очаково,
16,ID 96475414,realtor,https://www.cian.ru/rent/flat/307382847/,Москва,rent,flat,20,33,1,32.1,80000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
17,ID 121663780,realtor,https://www.cian.ru/rent/flat/307367382/,Москва,rent,flat,28,30,1,33.4,95000,0,Очаково-Матвеевское, Малая Очаковская,4Ак1,Очаково,
18,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307362308/,Москва,rent,flat,3,17,1,31.7,99900,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
19,ID 181694,real_estate_agent,https://www.cian.ru/rent/flat/307260132/,Москва,rent,flat,12,21,1,36.0,95000,0,Очаково-Матвеевское,Очаковское шоссе,9А,Очаково,
20,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307135366/,Москва,rent,flat,17,17,1,28.0,80000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
21,Тимур Ярыш,realtor,https://www.cian.ru/rent/flat/307044483/,Москва,rent,flat,8,22,1,39.2,120000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
22,ID 47433821,unknown,https://www.cian.ru/rent/flat/307035214/,Москва,rent,flat,17,33,1,33.0,95000,0,Очаково-Матвеевское,Очаковское шоссе,5к1,Очаково,
23,ID 13003156,homeowner,https://www.cian.ru/rent/flat/306682535/,Москва,rent,flat,1,14,1,38.9,70000,0,Очаково-Матвеевское,Большая Очаковская ,28,Очаково,
24,EstateLiga,real_estate_agent,https://www.cian.ru/rent/flat/306676459/,Москва,rent,flat,5,8,1,45.0,130000,0,Раменки, Янковского,1к2,Очаково,
25,ID 20332193,homeowner,https://www.cian.ru/rent/flat/196758448/,Москва,rent,flat,6,22,1,40.0,70000,0,Тропарево-Никулино,Озерная ,35,Очаково,
26,Ольга Петрова,realtor,https://www.cian.ru/rent/flat/277957336/,Москва,rent,flat,10,24,1,45.0,65000,0,Солнцево,Боровское шоссе,2к5,Говорово,
27,Андрей Кулик,realtor,https://www.cian.ru/rent/flat/304344414/,Москва,rent,flat,21,33,2,35.0,85000,0,Очаково-Матвеевское,Очаковское шоссе,5к4,Давыдково,
28,ПИК-Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307320094/,Москва,rent,flat,7,30,1,45.1,89000,0,Раменки, Лобачевского,118к1,Аминьевская,
