,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,Ирина Андриянова,realtor,https://www.cian.ru/rent/flat/307739678/,Москва,rent,flat,5,6,2,51.1,120000,0,Пресненский, Грузинский Вал,26С1,Маяковская,
1,Алина Романова,realtor,https://www.cian.ru/rent/flat/307729415/,Москва,rent,flat,6,12,2,78.0,280000,0,Тверской,2-я Брестская ,6,Маяковская,
2,Елена Войнова,realtor,https://www.cian.ru/rent/flat/307727960/,Москва,rent,flat,14,17,2,85.0,190000,0,Пресненский,Зоологическая ,4,Маяковская,
3,ID 14366,realtor,https://www.cian.ru/rent/flat/307724508/,Москва,rent,flat,4,6,2,59.0,110000,0,Пресненский,Малая Бронная ,36,Маяковская,
4,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307723946/,Москва,rent,flat,2,4,2,60.0,130000,0,Тверской,1-я Брестская ,40,Маяковская,
5,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307723945/,Москва,rent,flat,2,4,2,60.0,130000,0,Тверской,1-я Брестская ,40,Маяковская,
6,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307710485/,Москва,rent,flat,5,14,2,55.0,130000,0,Пресненский, Красина,19С1,Маяковская,
7,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307697956/,Москва,rent,flat,9,9,2,80.0,350000,0,Тверской,Большая Грузинская ,69,Маяковская,
8,На Петровке,real_estate_agent,https://www.cian.ru/rent/flat/307682909/,Москва,rent,flat,3,7,2,80.0,300000,0,Тверской, Фадеева,4А,Маяковская,
9,Валерия Андреева,realtor,https://www.cian.ru/rent/flat/307681657/,Москва,rent,flat,7,8,2,42.3,100000,0,Пресненский,Большая Грузинская ,62,Маяковская,
10,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307680763/,Москва,rent,flat,13,13,2,105.0,350000,0,Пресненский,Большая Садовая ,5к1,Маяковская,
