,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,EMPIRE HOME,real_estate_agent,https://www.cian.ru/rent/flat/307742564/,Москва,rent,flat,3,14,1,40.0,85000,0,Отрадное, Декабристов,10К2,Дегунино,
1,ПАРТНЕР,real_estate_agent,https://www.cian.ru/rent/flat/307740903/,Москва,rent,flat,2,14,1,42.0,90000,0,Отрадное, Декабристов,10К2,Дегунино,
2,For COMFORT,real_estate_agent,https://www.cian.ru/rent/flat/307708174/,Москва,rent,flat,6,12,1,33.0,50000,0,Восточное Дегунино,Дубнинская ,24К1,Дегунино,
3,Дмитрий Егоров,realtor,https://www.cian.ru/rent/flat/307662678/,Москва,rent,flat,16,17,1,36.7,65000,0,Отрадное,Юрловский проезд,14к2,Дегунино,
4,ID 12242829,realtor,https://www.cian.ru/rent/flat/307655845/,Москва,rent,flat,14,17,1,38.1,50000,0,Отрадное,Каргопольская ,6,Дегунино,
5,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307635007/,Москва,rent,flat,2,14,1,42.0,50000,0,Отрадное,Алтуфьевское шоссе,40Г,Дегунино,
6,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307631422/,Москва,rent,flat,1,9,1,40.0,58000,0,Восточное Дегунино,Дубнинская ,20К2,Дегунино,
7,МРИЭЛТОР - офис Отрадное,real_estate_agent,https://www.cian.ru/rent/flat/307596089/,Москва,rent,flat,9,12,1,36.8,60000,0,Восточное Дегунино,Дубнинская ,17К1,Дегунино,
8,ID 10774,realtor,https://www.cian.ru/rent/flat/307521452/,Москва,rent,flat,9,17,1,38.0,65000,0,Отрадное,Каргопольская ,11К1,Дегунино,
9,ID 33414898,homeowner,https://www.cian.ru/rent/flat/307341242/,Москва,rent,flat,12,17,1,37.9,57000,0,Бескудниковский,Бескудниковский бульвар,21К2,Дегунино,
10,ID 62263892,unknown,https://www.cian.ru/rent/flat/307247783/,Москва,rent,flat,4,25,1,40.0,65000,0,Отрадное,Высоковольтный проезд,1к7,Дегунино,
11,Life Style,real_estate_agent,https://www.cian.ru/rent/flat/307194546/,Москва,rent,flat,12,12,1,43.0,65000,0,Отрадное,Алтуфьевское шоссе,28А,Дегунино,
12,ID 36464867,homeowner,https://www.cian.ru/rent/flat/306696784/,Москва,rent,flat,10,17,1,38.5,55000,0,Бескудниковский,Бескудниковский бульвар,6К3,Дегунино,
13,ID 45102034,unknown,https://www.cian.ru/rent/flat/248305178/,Москва,rent,flat,2,5,1,33.0,31000,0,Алтуфьевский,Путевой проезд,10,Дегунино,
14,MARNIS-GROUP,real_estate_agent,https://www.cian.ru/rent/flat/290909514/,Москва,rent,flat,6,9,1,32.0,42000,0,Свиблово,проезд Русанова,35,Свиблово,
15,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307605462/,Москва,rent,flat,1,5,1,31.0,50000,0,Тимирязевский,Астрадамская ,1К2,Дмитровская,
16,ID 122045706,homeowner,https://www.cian.ru/rent/flat/307612045/,Москва,rent,flat,2,14,1,38.9,50000,0,Ярославский,Палехская ,21,Медведково,
17,ID 72976911,homeowner,https://www.cian.ru/rent/flat/283314600/,Москва,rent,flat,8,12,1,34.5,44000,0,Западное Дегунино, Бусиновская Горка,1К1,Ховрино,
18,ID 122008115,realtor,https://www.cian.ru/rent/flat/307575538/,Москва,rent,flat,1,6,1,42.3,55000,0,Марьина роща,площадь Борьбы,13,Достоевская,
19,ID 15595424,homeowner,https://www.cian.ru/rent/flat/307504251/,Москва,rent,flat,14,33,2,42.0,65000,0,Отрадное,,1.1,Владыкино,Сигнальный 16 ЖК
20,ID 86398099,unknown,https://www.cian.ru/rent/flat/307647005/,Москва,rent,flat,1,16,1,38.0,40000,0,Бабушкинский, Чичерина,8К1,Бабушкинская,
21,Иван Тетерук,realtor,https://www.cian.ru/rent/flat/307626521/,Москва,rent,flat,3,14,1,35.0,35000,0,Северный,Дмитровское шоссе,165Ек9,Физтех,
22,ID 16636908,homeowner,https://www.cian.ru/rent/flat/307334009/,Москва,rent,flat,16,16,1,45.0,55000,0,Восточное Дегунино,Дубнинская ,32К9,Бескудниково,
23,ID 122068143,realtor,https://www.cian.ru/rent/flat/307626016/,Москва,rent,flat,9,9,1,33.0,60000,0,Тимирязевский,Тимирязевская ,9,Дмитровская,
24,ID 16356,realtor,https://www.cian.ru/rent/flat/251669787/,Москва,rent,flat,3,5,1,31.0,40000,0,Дмитровский,Икшинская ,8,Яхромская,
