,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307721878/,Москва,rent,flat,2,6,2,60.0,550000,0,Замоскворечье, Малая Ордынка,19,Третьяковская,
1,ИП Алексеева Ю. В.,real_estate_agent,https://www.cian.ru/rent/flat/307712560/,Москва,rent,flat,2,6,2,81.0,500000,0,Замоскворечье,Большой Ордынский переулок,4С4,Третьяковская,
2,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307701687/,Москва,rent,flat,2,4,2,72.0,160000,0,Замоскворечье,Озерковский переулок,7С1,Третьяковская,
3,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307700847/,Москва,rent,flat,2,4,2,74.7,150000,0,Замоскворечье,Озерковский переулок,7С1,Третьяковская,
4,Владис,real_estate_agent,https://www.cian.ru/rent/flat/307679911/,Москва,rent,flat,5,5,2,57.5,220000,0,Замоскворечье,Садовническая ,11С10,Третьяковская,
5,ID 100272700,unknown,https://www.cian.ru/rent/flat/307611012/,Москва,rent,flat,6,8,2,70.0,350000,0,Замоскворечье,Климентовский переулок,6,Третьяковская,
6,Monumental Group,real_estate_agent,https://www.cian.ru/rent/flat/307602200/,Москва,rent,flat,6,10,2,65.0,170000,0,Якиманка, Малая Полянка,2,Третьяковская,
7,Ярослав Бибиков,realtor,https://www.cian.ru/rent/flat/307572019/,Москва,rent,flat,1,5,2,45.4,179990,0,Замоскворечье,Татарская ,1/7,Третьяковская,
8,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307567073/,Москва,rent,flat,2,5,2,75.0,450000,0,Замоскворечье,Большой Ордынский переулок,4С4,Третьяковская,
9,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307527117/,Москва,rent,flat,5,6,2,83.0,500000,0,Замоскворечье,Садовническая набережная,7,Третьяковская,
10,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307493015/,Москва,rent,flat,2,8,2,59.7,550000,0,Замоскворечье, Малая Ордынка,19,Третьяковская,
11,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307489777/,Москва,rent,flat,7,8,2,67.0,245000,0,Якиманка,Софийская набережная,34,Третьяковская,
12,EstateLiga,real_estate_agent,https://www.cian.ru/rent/flat/307450076/,Москва,rent,flat,5,5,2,57.5,230000,0,Замоскворечье,Садовническая ,11С10,Третьяковская,
13,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307257486/,Москва,rent,flat,2,8,2,60.0,550000,0,Замоскворечье, Малая Ордынка,19,Третьяковская,
14,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307256806/,Москва,rent,flat,2,7,2,80.0,700000,0,Якиманка,Ордынский тупик,4А,Третьяковская,
15,ID 99704473,realtor,https://www.cian.ru/rent/flat/307134262/,Москва,rent,flat,2,6,2,59.7,550000,0,Замоскворечье, Малая Ордынка,19,Третьяковская,
16,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/307112157/,Москва,rent,flat,5,6,2,88.0,500000,0,Замоскворечье,Садовническая набережная,7,Третьяковская,
17,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/306978149/,Москва,rent,flat,2,6,2,75.0,450000,0,Замоскворечье,Большой Ордынский переулок,4С4,Третьяковская,
18,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/306881320/,Москва,rent,flat,5,6,2,83.0,500000,0,Замоскворечье,Садовническая набережная,7,Третьяковская,
19,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/306795829/,Москва,rent,flat,2,8,2,59.0,550000,0,Замоскворечье, Малая Ордынка,19,Третьяковская,
20,ЦДВ Инвест,real_estate_agent,https://www.cian.ru/rent/flat/306776418/,Москва,rent,flat,8,8,2,55.0,150000,0,Якиманка, Большая Полянка,1/3,Третьяковская,
21,ID 60373857,homeowner,https://www.cian.ru/rent/flat/306658926/,Москва,rent,flat,2,5,2,75.0,450000,0,Замоскворечье,Большой Ордынский переулок,4С4,Третьяковская,
22,Самолет Плюс Москва,real_estate_agent,https://www.cian.ru/rent/flat/306608568/,Москва,rent,flat,2,5,2,70.0,230000,0,Замоскворечье,Озерковская набережная,48/50с2,Третьяковская,
23,ID 74287072,unknown,https://www.cian.ru/rent/flat/306514301/,Москва,rent,flat,3,5,2,92.0,365000,0,Замоскворечье,Садовническая ,29,Третьяковская,
24,Мария Бобкова,realtor,https://www.cian.ru/rent/flat/305839094/,Москва,rent,flat,5,7,2,108.0,230000,0,Замоскворечье, Малая Ордынка,3,Третьяковская,
25,МДН,real_estate_agent,https://www.cian.ru/rent/flat/305809605/,Москва,rent,flat,2,8,2,55.0,250000,0,Якиманка,Софийская набережная,34,Третьяковская,
26,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/305635000/,Москва,rent,flat,2,5,2,71.0,230000,0,Замоскворечье,Озерковская набережная,48/50с2,Третьяковская,
27,Иван Димов,realtor,https://www.cian.ru/rent/flat/305607983/,Москва,rent,flat,4,13,2,49.0,120000,0,Замоскворечье,Новокузнецкая ,13С1,Третьяковская,
