,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,EMPIRE HOME,real_estate_agent,https://www.cian.ru/rent/flat/307775418/,Москва,rent,flat,4,14,3,55.0,50000,0,, Красовского,2к3,Бунинская аллея,
1,YU HOME,real_estate_agent,https://www.cian.ru/rent/flat/307717323/,Москва,rent,flat,8,9,3,93.0,80000,0,,,38,Бунинская аллея,
2,ID 185540,realtor,https://www.cian.ru/rent/flat/307687803/,Москва,rent,flat,6,9,3,80.0,75000,0,Южное Бутово,Южнобутовская ,139,Бунинская аллея,
3,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307661246/,Москва,rent,flat,6,10,3,65.0,80000,0,, Александры Монаховой,90к1,Бунинская аллея,
4,Домклик Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307629686/,Москва,rent,flat,3,25,3,86.1,66000,0,Южное Бутово,Бартеневская ,18к2,Бунинская аллея,
5,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307577090/,Москва,rent,flat,8,9,3,75.0,60000,0,Южное Бутово,Южнобутовская ,84,Бунинская аллея,
6,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/307553457/,Москва,rent,flat,6,10,3,65.0,80000,0,, Александры Монаховой,90к1,Бунинская аллея,
7,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/307484752/,Москва,rent,flat,9,12,3,76.0,75000,0,Южное Бутово, Адмирала Лазарева,40,Бунинская аллея,
8,ID 57865939,homeowner,https://www.cian.ru/rent/flat/307456461/,Москва,rent,flat,11,24,3,76.0,85000,0,Южное Бутово, Адмирала Лазарева,63,Бунинская аллея,
9,ID 113588458,homeowner,https://www.cian.ru/rent/flat/307409076/,Москва,rent,flat,13,14,3,70.9,67000,0,, Логинова,5к1,Бунинская аллея,
10,ID 441097,realtor,https://www.cian.ru/rent/flat/307149244/,Москва,rent,flat,8,23,3,70.0,100000,0,Южное Бутово,Бартеневская ,18к2,Бунинская аллея,
11,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307102638/,Москва,rent,flat,9,12,3,76.0,75000,0,Южное Бутово, Адмирала Лазарева,40,Бунинская аллея,
12,ID 19335642,homeowner,https://podolsk.cian.ru/rent/flat/307101123/,Москва,rent,flat,4,5,3,67.0,60000,0,пос. Быково, Московская,2,,
13,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307059049/,Москва,rent,flat,4,9,3,62.4,68500,0,, Логинова,5к2,Бунинская аллея,
14,ID 105214,realtor,https://www.cian.ru/rent/flat/306893974/,Москва,rent,flat,9,17,3,75.0,75000,0,Южное Бутово, Адмирала Лазарева,43,Бунинская аллея,
15,ID 121247019,homeowner,https://www.cian.ru/rent/flat/306780977/,Москва,rent,flat,9,12,3,76.0,80000,0,Южное Бутово, Адмирала Лазарева,40,Бунинская аллея,
16,ID 88492970,homeowner,https://www.cian.ru/rent/flat/306416119/,Москва,rent,flat,6,10,3,65.0,80000,0,, Александры Монаховой,90к1,Бунинская аллея,
17,На Петровке,real_estate_agent,https://www.cian.ru/rent/flat/305726622/,Москва,rent,flat,4,14,3,74.0,75000,0,,,к12.3,Бунинская аллея,Остафьево ЖК
18,Мой Дом - отделение Добрынинское,real_estate_agent,https://www.cian.ru/rent/flat/305102707/,Москва,rent,flat,4,12,3,68.0,57000,0,, Космонавтов,12,Бунинская аллея,
19,ID 13717425,homeowner,https://www.cian.ru/rent/flat/304877441/,Москва,rent,flat,11,16,3,70.0,85000,0,, Липовый Парк,6,Бунинская аллея,
20,ID 107867733,unknown,https://www.cian.ru/rent/flat/302199379/,Москва,rent,flat,4,15,3,50.5,55000,0,, Логинова,7к2,Бунинская аллея,
21,Маргарита Медведева,realtor,https://www.cian.ru/rent/flat/301063354/,Москва,rent,flat,14,14,3,75.5,78000,0,, Логинова,1к1,Бунинская аллея,
22,ID 56944150,homeowner,https://www.cian.ru/rent/flat/292547419/,Москва,rent,flat,3,3,3,73.0,85000,0,, Футбольная,2,Бунинская аллея,
23,ID 7711,realtor,https://www.cian.ru/rent/flat/159206016/,Москва,rent,flat,2,14,3,80.0,63000,0,Южное Бутово, Академика Понтрягина,27,Бунинская аллея,
24,ID 41040929,homeowner,https://www.cian.ru/rent/flat/303044283/,Москва,rent,flat,10,14,3,59.3,60000,0,, Стожарова,5,Крёкшино,
