,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307777985/,Москва,rent,flat,5,5,3,67.0,168000,0,Даниловский, Архитектора Щусева,3,Тульская,
1,ID 70998264,unknown,https://www.cian.ru/rent/flat/307772802/,Москва,rent,flat,3,8,3,77.0,90000,0,Донской,Варшавское шоссе,10К1,Тульская,
2,ID 77546388,realtor,https://www.cian.ru/rent/flat/307736365/,Москва,rent,flat,5,5,3,76.0,110000,0,Даниловский,3-й Павелецкий проезд,7К3,Тульская,
3,Монолит,real_estate_agent,https://www.cian.ru/rent/flat/307704957/,Москва,rent,flat,1,7,3,89.0,130000,0,Даниловский, Лестева,17к1,Тульская,
4,Анжела Чарыева,realtor,https://www.cian.ru/rent/flat/307658934/,Москва,rent,flat,14,17,3,122.0,330000,0,Даниловский, Серпуховский Вал,21к3,Тульская,
5,KAIF,real_estate_agent,https://www.cian.ru/rent/flat/307631712/,Москва,rent,flat,9,13,3,120.0,310000,0,Даниловский, Серпуховский Вал,21к4,Тульская,
6,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307608199/,Москва,rent,flat,5,5,3,51.0,150000,0,Даниловский,Духовской переулок,20кА,Тульская,
7,ID 71680092,homeowner,https://www.cian.ru/rent/flat/307602123/,Москва,rent,flat,9,13,3,115.2,299999,0,Даниловский, Серпуховский Вал,21к4,Тульская,
8,ID 89814961,unknown,https://www.cian.ru/rent/flat/307570756/,Москва,rent,flat,12,14,3,90.0,300000,0,Даниловский,набережная Марка Шагала,1к2,Тульская,
9,ID 8351,realtor,https://www.cian.ru/rent/flat/307554217/,Москва,rent,flat,4,9,3,84.0,170000,0,Даниловский,Даниловская набережная,2к1,Тульская,
10,CENTURY 21 RnB Estate,real_estate_agent,https://www.cian.ru/rent/flat/307543838/,Москва,rent,flat,2,9,3,60.0,170000,0,Даниловский,Самаринская ,1,Тульская,
11,ID 536284,unknown,https://www.cian.ru/rent/flat/307492966/,Москва,rent,flat,1,5,3,75.0,250000,0,Даниловский,3-й Павелецкий проезд,7К3,Тульская,
12,Аспект-Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307474141/,Москва,rent,flat,23,24,3,67.0,200000,0,Донской,Новоданиловская набережная,8к2,Тульская,
13,ID 54990,realtor,https://www.cian.ru/rent/flat/307442777/,Москва,rent,flat,4,8,3,82.2,120000,0,Даниловский,Большая Серпуховская ,60,Тульская,
14,На Петровке,real_estate_agent,https://www.cian.ru/rent/flat/307430530/,Москва,rent,flat,2,16,3,65.0,95000,0,Донской,Загородное шоссе,3К3,Тульская,
15,Людмила Овсянникова,realtor,https://www.cian.ru/rent/flat/307229660/,Москва,rent,flat,3,24,3,64.1,160000,0,Донской,,к1,Тульская,Новоданиловская 8 ЖК
16,Холдинг Профи,real_estate_agent,https://www.cian.ru/rent/flat/307183269/,Москва,rent,flat,7,24,3,65.0,244999,0,Донской,Новоданиловская набережная,8к2,Тульская,
17,ID 121182179,homeowner,https://www.cian.ru/rent/flat/306940889/,Москва,rent,flat,5,7,3,118.5,400000,0,Даниловский,набережная Марка Шагала,1к2,Тульская,
18,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/306147579/,Москва,rent,flat,4,4,3,125.0,350000,0,Донской,Варшавское шоссе,9с28,Тульская,
19,Илья Исаков,realtor,https://www.cian.ru/rent/flat/306121335/,Москва,rent,flat,8,11,3,89.0,65000,0,Донской,Варшавское шоссе,2,Тульская,
20,Екатерина Волкова,realtor,https://www.cian.ru/rent/flat/305540607/,Москва,rent,flat,5,18,3,126.0,320000,0,Даниловский, Серпуховский Вал,21к1,Тульская,
21,ХофХаус,real_estate_agent,https://www.cian.ru/rent/flat/305325422/,Москва,rent,flat,4,9,3,82.0,300000,0,Даниловский,Хавская ,9,Тульская,
22,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/303627289/,Москва,rent,flat,10,17,3,120.0,330000,0,Даниловский, Серпуховский Вал,21к3,Тульская,
23,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/303582689/,Москва,rent,flat,10,18,3,120.0,330000,0,Даниловский, Серпуховский Вал,21к3,Тульская,
24,Оксана Терещенко,realtor,https://www.cian.ru/rent/flat/302040162/,Москва,rent,flat,21,24,3,65.0,190000,0,Донской,,к3,Тульская,Новоданиловская 8 ЖК
25,Славянский Двор Остоженка,real_estate_agent,https://www.cian.ru/rent/flat/299633907/,Москва,rent,flat,7,8,3,130.0,450000,0,Даниловский,2-й Павелецкий проезд,5С1,Тульская,
26,Verges of estate,real_estate_agent,https://www.cian.ru/rent/flat/297210253/,Москва,rent,flat,10,30,3,68.0,205000,0,Донской,Новоданиловская набережная,8,Тульская,
27,Игорь Довгань,realtor,https://www.cian.ru/rent/flat/296599952/,Москва,rent,flat,3,5,3,55.4,87500,0,Даниловский,3-й Павелецкий проезд,9,Тульская,
