,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307721224/,Москва,rent,flat,20,22,2,44.0,75000,0,Отрадное, Римского-Корсакова,11к5,Владыкино,
1,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307714100/,Москва,rent,flat,15,33,2,40.0,98000,0,Отрадное,Сигнальный проезд,16к1,Владыкино,
2,Про Жильё,real_estate_agent,https://www.cian.ru/rent/flat/307708729/,Москва,rent,flat,20,22,2,45.0,75000,0,Отрадное, Римского-Корсакова,11к5,Владыкино,
3,ID 105571595,realtor,https://www.cian.ru/rent/flat/307703978/,Москва,rent,flat,15,17,2,32.0,85000,0,Останкинский,Березовая аллея,19к2,Владыкино,
4,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/307698133/,Москва,rent,flat,20,22,2,45.0,75000,0,Отрадное, Римского-Корсакова,11к5,Владыкино,
5,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307686950/,Москва,rent,flat,13,33,2,62.0,125500,0,Отрадное,Сигнальный проезд,16к1,Владыкино,
6,ID 96028232,homeowner,https://www.cian.ru/rent/flat/307685827/,Москва,rent,flat,9,9,2,44.0,65000,0,Отрадное,Северный бульвар,7А,Владыкино,
7,ID 32395,realtor,https://www.cian.ru/rent/flat/307657942/,Москва,rent,flat,9,12,2,55.0,60000,0,Отрадное,Алтуфьевское шоссе,18В,Владыкино,
8,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307655080/,Москва,rent,flat,9,17,2,65.0,80000,0,Отрадное, Санникова,7,Владыкино,
9,ID 12811752,homeowner,https://www.cian.ru/rent/flat/307638667/,Москва,rent,flat,13,18,2,50.0,110000,0,Останкинский,Березовая аллея,19к3,Владыкино,
10,ID 2879,realtor,https://www.cian.ru/rent/flat/307629420/,Москва,rent,flat,7,14,2,40.0,79999,0,Останкинский,Олонецкая ,6,Владыкино,
11,Вячеслав Гордеев,realtor,https://www.cian.ru/rent/flat/307627247/,Москва,rent,flat,9,12,2,53.0,60000,0,Отрадное,Алтуфьевское шоссе,18В,Владыкино,
12,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307626702/,Москва,rent,flat,12,18,2,45.0,95000,0,Останкинский,Березовая аллея,19к1,Владыкино,
13,ID 67500069,homeowner,https://www.cian.ru/rent/flat/307609032/,Москва,rent,flat,12,18,2,40.0,97000,0,Останкинский,Березовая аллея,19к1,Владыкино,
14,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307587334/,Москва,rent,flat,4,18,2,33.0,70000,0,Останкинский,Березовая аллея,19к1,Владыкино,
15,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307584161/,Москва,rent,flat,9,33,2,61.0,95000,0,Отрадное,Сигнальный проезд,16к1,Владыкино,
16,ID 67747339,homeowner,https://www.cian.ru/rent/flat/307582093/,Москва,rent,flat,14,33,2,48.0,110000,0,Отрадное,Сигнальный проезд,16к1,Владыкино,
17,ID 15595424,homeowner,https://www.cian.ru/rent/flat/307504251/,Москва,rent,flat,14,33,2,42.0,65000,0,Отрадное,,1.1,Владыкино,Сигнальный 16 ЖК
18,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307503606/,Москва,rent,flat,9,17,2,65.0,86000,0,Отрадное, Санникова,7,Владыкино,
19,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307473364/,Москва,rent,flat,13,14,2,42.0,100000,0,Останкинский,Олонецкая ,6,Владыкино,
20,Святослав Теплов,realtor,https://www.cian.ru/rent/flat/307395882/,Москва,rent,flat,11,14,2,37.0,70000,0,Останкинский,Березовая аллея,17к1,Владыкино,
21,WHITE BROKER Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307390375/,Москва,rent,flat,4,17,2,50.0,95000,0,Останкинский,Березовая аллея,19к3,Владыкино,
22,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307204813/,Москва,rent,flat,15,16,2,42.0,100000,0,Отрадное,Алтуфьевское шоссе,2,Владыкино,
23,Мой Дом - отделение Добрынинское,real_estate_agent,https://www.cian.ru/rent/flat/307198533/,Москва,rent,flat,8,17,2,72.0,100000,0,Отрадное,Отрадная ,20,Владыкино,
24,ID 113405620,unknown,https://www.cian.ru/rent/flat/307183141/,Москва,rent,flat,4,9,2,45.0,60000,0,Отрадное,Отрадная ,15,Владыкино,
25,Владимир Белов,realtor,https://www.cian.ru/rent/flat/307042169/,Москва,rent,flat,5,22,2,38.0,90000,0,Останкинский,Олонецкая ,6,Владыкино,
26,Екатерина Коновалова,realtor,https://www.cian.ru/rent/flat/306836568/,Москва,rent,flat,4,9,2,49.0,65000,0,Отрадное,Северный бульвар,5А,Владыкино,
27,RENT_BAND,real_estate_agent,https://www.cian.ru/rent/flat/306816383/,Москва,rent,flat,15,16,2,40.0,100000,0,Отрадное,Алтуфьевское шоссе,2,Владыкино,
