,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,ID 12510,realtor,https://www.cian.ru/rent/flat/307675347/,Москва,rent,flat,1,5,2,46.0,60000,0,Котловка,Нагорная ,29К3,Верхние котлы,
1,ID 182291,real_estate_agent,https://www.cian.ru/rent/flat/307664637/,Москва,rent,flat,10,24,2,50.0,140000,0,Донской,Новоданиловская набережная,8к2,Верхние котлы,
2,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307609203/,Москва,rent,flat,2,11,2,56.0,85000,0,Донской,Варшавское шоссе,2,Верхние котлы,
3,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307585188/,Москва,rent,flat,11,12,2,42.0,140000,0,Даниловский,Холодильный переулок,4,Верхние котлы,
4,Империя недвижимости,real_estate_agent,https://www.cian.ru/rent/flat/307548470/,Москва,rent,flat,7,24,2,35.0,95000,0,Донской,Новоданиловская набережная,8к2,Верхние котлы,
5,,,https://www.cian.ru/rent/flat/307546061/,Москва,rent,flat,2,24,2,55.0,157000,0,Донской,Новоданиловская набережная,8к2,Верхние котлы,
6,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307382797/,Москва,rent,flat,1,7,2,66.0,90000,0,Котловка,Нагорная ,7К1,Верхние котлы,
7,EMPIRE HOME,real_estate_agent,https://www.cian.ru/rent/flat/307366998/,Москва,rent,flat,1,8,2,70.0,90000,0,Котловка,Нагорная ,7К1,Верхние котлы,
8,На Петровке,real_estate_agent,https://www.cian.ru/rent/flat/307280676/,Москва,rent,flat,19,24,2,60.0,180000,0,Донской,Новоданиловская набережная,8к2,Верхние котлы,
9,UINVEST,real_estate_agent,https://www.cian.ru/rent/flat/307209793/,Москва,rent,flat,8,24,2,40.0,110000,0,Донской,,к2,Верхние котлы,Новоданиловская 8 ЖК
10,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307202116/,Москва,rent,flat,2,24,2,55.0,150000,0,Донской,,к3,Верхние котлы,Новоданиловская 8 ЖК
11,Холдинг Профи,real_estate_agent,https://www.cian.ru/rent/flat/307185140/,Москва,rent,flat,7,24,2,52.0,189999,0,Донской,Новоданиловская набережная,8к2,Верхние котлы,
12,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/306942168/,Москва,rent,flat,10,24,2,65.0,160000,0,Донской,Новоданиловская набережная,8к2,Верхние котлы,
13,RENT_BAND,real_estate_agent,https://www.cian.ru/rent/flat/306818185/,Москва,rent,flat,1,24,2,55.0,150000,0,Донской,,к3,Верхние котлы,Новоданиловская 8 ЖК
14,Хозяин Сервис,real_estate_agent,https://www.cian.ru/rent/flat/306709121/,Москва,rent,flat,2,24,2,40.0,110000,0,Донской,Новоданиловская набережная,8к2,Верхние котлы,
15,Элитный Дом,real_estate_agent,https://www.cian.ru/rent/flat/306511942/,Москва,rent,flat,12,24,2,40.0,99999,0,Донской,Новоданиловская набережная,8к2,Верхние котлы,
16,ID 182291,real_estate_agent,https://www.cian.ru/rent/flat/302793129/,Москва,rent,flat,10,24,2,50.0,140000,0,Донской,Новоданиловская набережная,8,Верхние котлы,
17,ID 106793,realtor,https://www.cian.ru/rent/flat/251436872/,Москва,rent,flat,2,3,2,38.0,80000,0,Донской,Духовской переулок,17С15,Верхние котлы,
18,ID 238591,realtor,https://www.cian.ru/rent/flat/169984920/,Москва,rent,flat,11,11,2,60.0,82000,0,Донской,Варшавское шоссе,2,Верхние котлы,
19,ID 27650,realtor,https://www.cian.ru/rent/flat/164649262/,Москва,rent,flat,5,8,2,60.0,80000,0,Донской,Варшавское шоссе,10К1,Верхние котлы,
20,White Lion,real_estate_agent,https://www.cian.ru/rent/flat/306691602/,Москва,rent,flat,15,16,1,25.0,65000,0,Даниловский,Автозаводская ,23С120,ЗИЛ,
21,Любовь Черемисина,realtor,https://www.cian.ru/rent/flat/307413398/,Москва,rent,flat,2,9,2,50.0,80000,0,Даниловский,Мытная ,62,Тульская,
22,ID 40430859,homeowner,https://www.cian.ru/rent/flat/271620360/,Москва,rent,flat,6,16,2,54.0,89000,0,Даниловский,Большая Тульская ,2,Тульская,
23,Столичный квартал,real_estate_agent,https://www.cian.ru/rent/flat/222881563/,Москва,rent,flat,21,25,2,60.0,80000,0,Нагорный,Электролитный проезд,16к3,Нагорная,
24,ЕВРОНЕДВИЖИМОСТЬ на Павелецкой,real_estate_agent,https://www.cian.ru/rent/flat/306459022/,Москва,rent,flat,18,24,1,41.0,85000,0,Нагорный,Электролитный проезд,7,Нагорная,
