,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,BARNES International Realty,real_estate_agent,https://www.cian.ru/rent/flat/307852470/,Москва,rent,flat,4,8,4,115.0,300000,0,Пресненский,Рочдельская ,11/5,Краснопресненская,
1,OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307852391/,Москва,rent,flat,3,9,4,135.0,350000,0,Тверской,1-я Тверская-Ямская ,28,Белорусская,
2,Penny Lane Moscow,real_estate_agent,https://www.cian.ru/rent/flat/307851872/,Москва,rent,flat,7,8,4,170.0,400000,0,Хамовники,1-й Обыденский переулок,9/12,Кропоткинская,
3,Penny Lane Moscow,real_estate_agent,https://www.cian.ru/rent/flat/307851870/,Москва,rent,flat,22,48,4,176.0,300000,0,Раменки,Мосфильмовская ,70к1,Ломоносовский проспект,
4,МОСКВА СИТИ,real_estate_agent,https://www.cian.ru/rent/flat/307851314/,Москва,rent,flat,4,8,4,104.0,800000,0,Таганский,Котельническая набережная,21,Таганская,
5,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307849780/,Москва,rent,flat,5,6,4,230.0,1000000,0,Арбат,переулок Романов,5,Библиотека им. Ленина,
6,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307848619/,Москва,rent,flat,3,5,4,165.0,350000,0,Крылатское,Осенняя ,25К1,Крылатское,
7,МОСКВА СИТИ,real_estate_agent,https://www.cian.ru/rent/flat/307846746/,Москва,rent,flat,8,9,4,196.0,700000,0,Замоскворечье, Бахрушина,13,Павелецкая,
8,Kalinka Group,real_estate_agent,https://www.cian.ru/rent/flat/307843902/,Москва,rent,flat,6,9,4,120.0,250000,0,Якиманка,Погорельский переулок,6,Полянка,
9,ID 22448,realtor,https://www.cian.ru/rent/flat/307841196/,Москва,rent,flat,5,7,4,90.0,130000,0,Беговой,Беговая ,32,Динамо,
10,Trust Realty,real_estate_agent,https://www.cian.ru/rent/flat/307831249/,Москва,rent,flat,4,32,4,167.0,390000,0,Таганский,Котельническая набережная,1/15кБ,Китай-город,
11,ILIAZ AND PARTNERS,real_estate_agent,https://www.cian.ru/rent/flat/307828970/,Москва,rent,flat,16,26,4,94.7,300000,0,Хорошевский,Хорошевское шоссе,25Ак1,Полежаевская,
12,Вертикаль,real_estate_agent,https://www.cian.ru/rent/flat/307828962/,Москва,rent,flat,4,13,4,170.0,390000,0,Таганский,Котельническая набережная,1/15кА,Таганская,
13,Екатерина Глазкова,realtor,https://www.cian.ru/rent/flat/307828912/,Москва,rent,flat,12,17,4,100.0,250000,0,Пресненский,Зоологическая ,4,Баррикадная,
14,RainbowEstate,real_estate_agent,https://www.cian.ru/rent/flat/307827786/,Москва,rent,flat,7,13,4,167.0,390000,0,Таганский,Котельническая набережная,1/15кА,Таганская,
15,Century 21 Street Realty,real_estate_agent,https://www.cian.ru/rent/flat/307824315/,Москва,rent,flat,4,17,4,92.0,120000,0,Ново-Переделкино,Лукинская ,8к1,Переделкино,
16,OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307823691/,Москва,rent,flat,3,8,4,192.0,450000,0,Арбат,Кривоарбатский переулок,16/22,Смоленская,
17,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307823201/,Москва,rent,flat,4,21,4,170.0,390000,0,Таганский,Котельническая набережная,1/15кБ,Китай-город,
18,ID 7181668,unknown,https://www.cian.ru/rent/flat/307822155/,Москва,rent,flat,7,11,4,120.0,450000,0,Тверской,1-я Тверская-Ямская ,36С1,Белорусская,
19,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307820482/,Москва,rent,flat,6,7,4,144.7,230000,0,Академический, Кржижановского,23К3,Профсоюзная,
20,EXCLUSIVE CITY,real_estate_agent,https://www.cian.ru/rent/flat/307820051/,Москва,rent,flat,73,97,4,188.0,750000,0,Пресненский,набережная Пресненская,12,Деловой центр,
21,EXCLUSIVE CITY,real_estate_agent,https://www.cian.ru/rent/flat/307820048/,Москва,rent,flat,74,79,4,244.0,2500000,0,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,
22,Apple Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307818350/,Москва,rent,flat,3,14,4,63.0,280000,0,Хорошевский,проезд Аэропорта,11А,Аэропорт,
23,Penny Lane Moscow,real_estate_agent,https://www.cian.ru/rent/flat/307817099/,Москва,rent,flat,4,5,4,110.0,210000,0,Замоскворечье, Малая Ордынка,13С1А,Третьяковская,
24,NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/rent/flat/307816214/,Москва,rent,flat,8,14,4,119.0,400000,0,Раменки,Ломоносовский проспект,29К2,Ломоносовский проспект,
