,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,ID 336015,realtor,https://www.cian.ru/rent/flat/307724979/,Москва,rent,flat,7,9,3,85.0,140000,0,Беговой,Ленинградский проспект,14К1,Белорусская,
1,Lucky Realty,real_estate_agent,https://www.cian.ru/rent/flat/307724915/,Москва,rent,flat,7,17,3,66.3,270000,0,Беговой,Северный ао,К2,Белорусская,Слава ЖК
2,ID 13942425,unknown,https://www.cian.ru/rent/flat/307724154/,Москва,rent,flat,3,4,3,123.0,450000,0,Беговой, 3-я Ямского Поля,9к6,Белорусская,
3,Бизнес-центр Грузинка 30,official_representative,https://www.cian.ru/rent/flat/307712450/,Москва,rent,flat,4,6,3,60.0,220000,0,Беговой, 3-я Ямского Поля,9С9,Белорусская,
4,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307654395/,Москва,rent,flat,3,5,3,60.0,200000,0,Тверской,3-я Тверская-Ямская ,56/6,Белорусская,
5,EstateLiga,real_estate_agent,https://www.cian.ru/rent/flat/307592347/,Москва,rent,flat,31,44,3,69.0,250000,0,Пресненский,Ходынская ,2,Белорусская,
6,Estate time,real_estate_agent,https://www.cian.ru/rent/flat/307560976/,Москва,rent,flat,5,10,3,140.0,450000,0,Тверской,Большая Грузинская ,69,Белорусская,
7,ID 253416,unknown,https://www.cian.ru/rent/flat/307549124/,Москва,rent,flat,5,6,3,85.0,250000,0,Тверской,2-я Тверская-Ямская ,38,Белорусская,
8,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307545369/,Москва,rent,flat,13,15,3,84.0,420000,0,Беговой,Северный ао,к3,Белорусская,Слава ЖК
9,Whitewill Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307528936/,Москва,rent,flat,15,27,3,152.0,750000,0,Беговой,Верхняя ,20к1,Белорусская,
10,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307486914/,Москва,rent,flat,7,17,3,70.0,270000,0,Беговой,Северный ао,к3,Белорусская,Слава ЖК
11,МОСКВА СИТИ,real_estate_agent,https://www.cian.ru/rent/flat/307459906/,Москва,rent,flat,7,17,3,65.0,250000,0,Беговой,Северный ао,к3,Белорусская,Слава ЖК
12,МОСКВА СИТИ,real_estate_agent,https://www.cian.ru/rent/flat/307396052/,Москва,rent,flat,16,44,3,80.0,380000,0,Пресненский,Ходынская ,2,Белорусская,
13,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307388444/,Москва,rent,flat,5,5,3,62.0,130000,0,Пресненский, Грузинский Вал,26С1,Белорусская,
