,author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,district,street,house_number,underground,residential_complex
0,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307567068/,Москва,rent,flat,17,25,3,65.0,180000,0,Филевский парк,48-й кв-л,,Шелепиха,Мой Адрес на Береговом ЖК
1,ID 260935,unknown,https://www.cian.ru/rent/flat/307554487/,Москва,rent,flat,22,53,3,81.0,195000,0,Пресненский,Шмитовский проезд,39к8,Шелепиха,
2,BOND недвижимость,real_estate_agent,https://www.cian.ru/rent/flat/307552034/,Москва,rent,flat,12,46,3,63.0,210000,0,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,
3,Елена Ганшина,realtor,https://www.cian.ru/rent/flat/307526763/,Москва,rent,flat,11,29,3,58.0,190000,0,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха,
4,RENT_BAND,real_estate_agent,https://www.cian.ru/rent/flat/307507594/,Москва,rent,flat,12,24,3,63.4,200000,0,Хорошево-Мневники,Шелепихинская набережная,34к3,Шелепиха,
5,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307501322/,Москва,rent,flat,8,17,3,72.0,128000,0,Пресненский,Шелепихинское шоссе,19,Шелепиха,
6,GardenGoldRealty,real_estate_agent,https://www.cian.ru/rent/flat/307445475/,Москва,rent,flat,8,17,3,76.0,158000,0,Пресненский,Шелепихинское шоссе,19,Шелепиха,
7,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307432389/,Москва,rent,flat,8,17,3,76.0,158000,0,Пресненский,Шелепихинское шоссе,19,Шелепиха,
8,ID 260935,unknown,https://www.cian.ru/rent/flat/307416638/,Москва,rent,flat,14,53,3,72.0,180000,0,Пресненский,Шмитовский проезд,39к8,Шелепиха,
9,Intermark Real Estate,real_estate_agent,https://www.cian.ru/rent/flat/307400203/,Москва,rent,flat,6,9,3,82.0,140000,0,Филевский парк,Большая Филевская ,16к1,Шелепиха,
10,ЦАН,real_estate_agent,https://www.cian.ru/rent/flat/307397785/,Москва,rent,flat,8,17,3,76.0,158000,0,Пресненский,Шелепихинское шоссе,19,Шелепиха,
11,ЖИR Private,real_estate_agent,https://www.cian.ru/rent/flat/307387509/,Москва,rent,flat,6,20,3,60.0,180000,0,Филевский парк,Большая Филевская ,3к2,Шелепиха,
12,Никита Перекальский,realtor,https://www.cian.ru/rent/flat/307385584/,Москва,rent,flat,5,16,3,65.0,174500,0,Филевский парк,Большая Филевская ,4,Шелепиха,
13,ID 10772484,homeowner,https://www.cian.ru/rent/flat/307368191/,Москва,rent,flat,7,32,3,97.6,36000,0,Хорошево-Мневники,Причальный проезд,10к2,Шелепиха,
14,Capital Mars,real_estate_agent,https://www.cian.ru/rent/flat/307365055/,Москва,rent,flat,26,37,3,70.0,260000,0,Хорошево-Мневники,Шелепихинская набережная,34к1,Шелепиха,
15,AGORA,real_estate_agent,https://www.cian.ru/rent/flat/307363600/,Москва,rent,flat,26,37,3,70.0,250000,0,Хорошево-Мневники,Шелепихинская набережная,34к1зд5,Шелепиха,
16,ID 7289129,realtor,https://www.cian.ru/rent/flat/307341162/,Москва,rent,flat,11,46,3,70.0,195000,0,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,
17,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307336956/,Москва,rent,flat,16,42,3,75.0,250000,0,Хорошево-Мневники,Шелепихинская набережная,34к1,Шелепиха,
18,Любимый Дом,real_estate_agent,https://www.cian.ru/rent/flat/307283890/,Москва,rent,flat,3,34,3,66.0,200000,0,Хорошево-Мневники,Шелепихинская набережная,34к4,Шелепиха,
19,Артём Недиогло,realtor,https://www.cian.ru/rent/flat/307274414/,Москва,rent,flat,24,53,3,80.8,270000,0,Пресненский,Шмитовский проезд,39к8,Шелепиха,
20,Las Vegas,real_estate_agent,https://www.cian.ru/rent/flat/307220505/,Москва,rent,flat,19,44,3,84.0,245000,0,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,
21,ИНКОМ-Недвижимость. Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307201705/,Москва,rent,flat,4,5,3,65.0,120000,0,Пресненский,Шелепихинская набережная,4С1,Шелепиха,
22,Яндекс Аренда,real_estate_agent,https://www.cian.ru/rent/flat/307183037/,Москва,rent,flat,11,24,3,80.0,241500,0,Хорошево-Мневники,Шелепихинская набережная,34к4зд8,Шелепиха,
23,АЛЬФА,real_estate_agent,https://www.cian.ru/rent/flat/307131824/,Москва,rent,flat,50,51,3,70.0,160000,0,Пресненский,Шмитовский проезд,39к1,Шелепиха,
24,МОСКВА СИТИ,real_estate_agent,https://www.cian.ru/rent/flat/307099105/,Москва,rent,flat,17,53,3,81.0,250000,0,Пресненский,Шмитовский проезд,39к8,Шелепиха,
25,ФЛЭТВИЛЬ,real_estate_agent,https://www.cian.ru/rent/flat/307089943/,Москва,rent,flat,5,16,3,59.4,155000,0,Филевский парк,Большая Филевская ,4,Шелепиха,
26,HOMECITY - НЕДВИЖИМОСТЬ МОСКВЫ,real_estate_agent,https://www.cian.ru/rent/flat/307086972/,Москва,rent,flat,12,37,3,64.0,200000,0,Хорошево-Мневники,Шелепихинская набережная,34к3зд6,Шелепиха,
27,Ирина Барановская,realtor,https://www.cian.ru/rent/flat/307066997/,Москва,rent,flat,17,42,3,100.0,300000,0,Хорошево-Мневники,Шелепихинская набережная,34к1,Шелепиха,
